Id,SR,SR_LargeHerbivore,SR_LargeCarnivore,SR_LargeOmnivore,SR_MediumHerbivore,SR_MediumCarnivore,SR_MediumOmnivore,SR_SmallHerbivore,SR_SmallCarnivore,SR_SmallOmnivore
2452,41,6,4,3,4,3,3,5,4,9
2453,42,7,4,3,4,3,3,5,4,9
2454,30,4,2,2,3,2,2,5,2,8
2455,31,4,2,2,3,2,2,5,2,9
2456,40,7,4,3,4,2,3,6,4,7
2457,41,8,4,3,4,2,3,6,4,7
2458,43,9,4,3,4,2,3,7,4,7
2459,41,8,4,3,4,2,3,7,3,7
2460,40,8,4,2,4,2,3,7,3,7
2461,39,9,4,2,4,2,3,6,3,6
2462,39,9,4,2,4,2,3,6,3,6
2463,38,10,4,2,4,2,3,5,2,6
2464,39,10,4,2,4,2,3,5,3,6
2465,39,9,4,2,4,2,3,5,3,7
2466,38,9,4,2,3,2,3,5,3,7
2467,41,10,4,2,4,2,3,5,3,8
2468,42,10,4,2,4,2,3,7,3,7
2469,40,10,4,2,4,2,3,6,3,6
2470,43,10,4,2,5,2,3,7,3,7
2471,44,10,4,2,5,2,3,8,3,7
2472,44,10,4,2,4,3,3,8,3,7
2473,43,13,4,2,6,1,3,6,2,6
2474,54,13,5,2,7,2,4,10,3,8
2475,55,15,5,2,8,2,4,10,2,7
2476,56,15,5,2,8,3,3,11,2,7
2477,53,15,5,2,7,3,3,9,2,7
2478,55,15,5,2,7,3,4,10,3,6
2479,54,14,5,2,7,3,4,10,3,6
2480,57,14,5,2,7,3,4,10,4,8
2481,57,14,5,2,7,3,4,10,4,8
2482,57,16,5,2,7,3,4,10,3,7
2483,60,17,5,2,7,3,4,10,4,8
2484,60,16,5,2,7,3,4,10,4,9
2485,61,17,5,2,8,3,4,9,4,9
2486,59,15,5,2,8,3,4,9,4,9
2487,59,15,5,2,8,3,4,9,4,9
2488,61,16,5,2,8,3,4,9,4,10
2489,60,15,5,2,7,3,4,10,4,10
2490,55,12,5,2,7,3,4,10,3,9
2491,56,13,5,2,7,4,4,9,3,9
2492,40,6,4,2,5,3,3,7,3,7
2493,40,6,4,2,5,3,3,7,3,7
2494,40,6,4,2,5,3,3,7,3,7
2495,41,7,4,2,5,3,3,7,3,7
2496,40,7,4,3,5,3,3,5,3,7
2497,41,7,4,3,5,3,3,5,3,8
2498,43,7,4,3,5,3,3,5,3,10
2499,42,6,4,3,5,3,3,5,3,10
2500,39,5,4,3,4,3,3,5,3,9
2501,40,5,4,3,4,3,3,5,4,9
2502,39,4,4,3,4,3,3,5,4,9
2503,40,4,4,3,5,3,3,5,4,9
2504,40,4,4,3,5,3,3,5,4,9
2505,39,4,4,3,4,3,3,5,4,9
2506,38,5,4,3,4,2,3,5,4,8
2507,36,4,3,3,4,2,3,5,4,8
2508,36,5,3,2,4,2,3,5,4,8
2509,33,4,2,3,3,2,2,6,2,9
2510,32,4,2,3,3,2,2,6,2,8
2511,39,6,4,3,4,2,3,6,3,8
2512,41,8,4,3,4,2,3,7,3,7
2513,42,9,4,3,4,2,3,7,3,7
2514,43,10,4,3,4,2,3,7,3,7
2515,42,9,4,3,4,2,3,7,3,7
2516,40,9,4,3,4,2,3,6,3,6
2517,39,9,4,3,4,2,3,5,3,6
2518,40,10,4,3,4,2,3,5,3,6
2519,40,10,4,3,3,2,3,5,3,7
2520,38,8,4,3,3,3,3,5,2,7
2521,42,8,4,3,4,3,3,6,2,9
2522,41,9,4,3,4,3,3,5,3,7
2523,40,9,4,3,4,3,3,5,3,6
2524,45,10,4,3,5,3,3,7,3,7
2525,45,10,4,3,5,3,3,7,3,7
2526,45,10,4,3,4,3,3,8,3,7
2527,47,11,4,2,6,2,3,8,3,8
2528,55,14,4,2,7,2,4,11,3,8
2529,55,15,5,2,8,2,4,10,2,7
2530,51,14,5,2,8,2,3,10,2,5
2531,51,15,5,2,7,2,4,8,2,6
2532,55,15,5,2,7,2,4,10,3,7
2533,57,14,5,2,7,3,4,10,4,8
2534,57,14,5,2,7,3,4,10,4,8
2535,57,14,5,2,7,3,4,10,4,8
2536,57,16,5,2,7,3,4,10,3,7
2537,54,14,5,2,7,3,4,9,3,7
2538,59,16,5,2,7,3,4,10,4,8
2539,60,15,5,2,8,3,4,10,4,9
2540,58,14,5,2,8,3,4,9,4,9
2541,58,14,5,2,8,3,4,9,4,9
2542,59,15,5,2,8,3,4,9,4,9
2543,60,15,5,2,7,3,4,10,4,10
2544,57,12,5,2,7,4,4,11,3,9
2545,58,13,5,2,7,4,4,11,3,9
2546,41,5,4,2,6,4,3,6,4,7
2547,38,5,4,1,5,3,3,6,4,7
2548,39,5,4,1,5,3,3,7,4,7
2549,39,5,4,1,5,3,3,7,4,7
2550,38,5,4,2,5,3,3,5,4,7
2551,38,5,4,2,5,3,3,4,4,8
2552,40,5,4,2,5,3,3,5,4,9
2553,40,5,4,2,5,3,3,5,4,9
2554,40,4,4,3,5,3,3,5,4,9
2555,40,4,4,3,5,3,3,5,4,9
2556,40,4,4,3,5,3,3,5,4,9
2557,40,4,4,3,5,3,3,5,4,9
2558,39,4,4,3,5,2,3,5,4,9
2559,38,4,4,3,5,2,3,5,4,8
2560,39,5,4,3,5,2,3,5,4,8
2561,40,6,3,3,5,2,3,5,5,8
2562,41,6,3,3,5,2,3,6,5,8
2563,35,5,2,2,4,2,2,6,3,9
2564,39,7,3,2,5,2,3,6,3,8
2565,40,7,3,3,5,2,3,6,3,8
2566,41,8,3,3,4,2,3,7,3,8
2567,42,9,3,3,4,2,3,7,3,8
2568,40,9,3,3,4,2,3,7,2,7
2569,39,9,3,3,3,2,3,7,2,7
2570,41,9,4,3,3,2,3,7,2,8
2571,41,10,4,3,3,2,3,6,2,8
2572,40,10,4,3,3,3,3,5,2,7
2573,42,11,4,3,3,3,3,5,3,7
2574,40,9,4,3,3,3,3,5,3,7
2575,47,9,4,3,4,3,3,7,3,11
2576,48,9,4,3,5,3,3,7,3,11
2577,48,10,4,3,5,3,3,7,2,11
2578,45,10,4,3,5,3,3,6,3,8
2579,44,10,4,3,5,3,3,6,3,7
2580,45,11,4,3,4,3,3,6,3,8
2581,49,13,4,2,6,2,3,8,3,8
2582,52,14,4,2,7,2,3,9,3,8
2583,51,15,5,2,7,2,3,8,2,7
2584,54,15,5,2,6,2,4,10,2,8
2585,51,15,5,2,6,2,4,9,2,6
2586,55,15,5,2,6,2,4,10,3,8
2587,54,14,5,2,7,2,4,10,3,7
2588,54,14,5,2,7,2,4,10,3,7
2589,57,14,5,2,7,3,4,10,4,8
2590,55,15,5,2,7,3,4,9,3,7
2591,56,14,5,2,7,3,4,9,4,8
2592,60,15,5,2,8,3,4,11,4,8
2593,62,16,5,2,9,3,4,11,4,8
2594,59,14,5,2,9,3,4,9,4,9
2595,60,15,5,2,10,3,4,8,4,9
2596,60,14,5,2,10,4,4,8,4,9
2597,61,15,5,2,9,4,4,9,4,9
2598,62,15,5,2,8,4,4,10,4,10
2599,60,15,5,2,7,4,4,9,4,10
2600,43,6,2,1,8,3,4,4,5,10
2601,45,5,3,1,7,3,5,6,5,10
2602,46,5,4,2,7,3,4,6,5,10
2603,46,5,4,2,7,3,3,7,4,11
2604,38,5,4,1,5,2,3,6,4,8
2605,36,5,4,1,5,2,3,5,4,7
2606,35,5,4,2,5,2,3,4,4,6
2607,37,5,4,2,5,2,3,4,4,8
2608,39,5,4,2,5,2,3,5,4,9
2609,39,5,4,2,5,2,3,5,4,9
2610,38,4,4,2,5,2,3,5,4,9
2611,38,4,4,2,5,2,3,5,4,9
2612,39,4,4,2,6,2,3,5,4,9
2613,40,4,4,3,6,2,3,5,4,9
2614,39,4,4,3,6,2,3,5,4,8
2615,41,5,4,3,6,2,3,5,5,8
2616,39,5,3,3,5,2,3,5,5,8
2617,41,5,3,3,5,2,4,6,5,8
2618,35,5,2,3,4,2,3,6,3,7
2619,34,5,2,2,4,2,3,6,3,7
2620,38,5,2,2,5,2,4,7,3,8
2621,39,6,2,2,4,2,4,8,3,8
2622,40,8,2,2,4,2,3,8,3,8
2623,41,6,2,2,5,3,2,9,3,9
2624,46,9,2,3,5,3,3,9,3,9
2625,44,9,2,3,4,3,3,9,3,8
2626,44,9,2,3,4,3,3,9,3,8
2627,44,9,3,3,4,3,3,8,3,8
2628,41,9,3,3,3,3,2,7,3,8
2629,39,9,3,3,3,3,2,6,3,7
2630,40,9,3,3,3,3,2,6,4,7
2631,49,10,3,3,4,3,3,8,4,11
2632,47,8,4,3,4,3,3,8,3,11
2633,48,8,4,3,5,3,3,8,3,11
2634,52,9,4,3,6,3,3,9,3,12
2635,52,10,4,3,6,3,4,9,3,10
2636,52,10,4,3,6,3,4,9,3,10
2637,39,12,4,2,6,1,3,4,2,5
2638,54,14,4,2,7,2,4,10,3,8
2639,53,14,5,2,7,2,5,9,2,7
2640,51,15,5,2,6,2,4,9,2,6
2641,53,15,5,2,6,2,4,10,2,7
2642,50,14,5,2,6,2,4,8,3,6
2643,54,14,5,2,7,2,4,10,3,7
2644,56,14,5,2,7,2,4,10,4,8
2645,57,14,5,2,8,2,4,10,4,8
2646,58,14,5,2,8,3,4,10,4,8
2647,59,14,5,2,8,3,4,11,4,8
2648,63,17,5,2,9,3,4,11,4,8
2649,60,14,5,2,10,3,4,10,4,8
2650,60,15,5,2,10,3,4,9,4,8
2651,62,15,5,2,11,4,4,8,4,9
2652,63,16,5,2,11,4,4,8,4,9
2653,62,16,5,2,10,4,4,8,4,9
2654,60,15,5,2,8,4,4,8,4,10
2655,59,15,5,2,7,4,4,8,4,10
2656,44,7,2,1,8,3,4,5,5,9
2657,42,6,3,1,7,3,4,4,5,9
2658,40,5,3,1,7,3,3,4,5,9
2659,42,5,4,1,7,3,4,4,5,9
2660,43,4,4,2,5,3,4,6,5,10
2661,37,5,4,2,5,3,3,5,4,6
2662,35,5,4,2,5,2,3,4,4,6
2663,37,5,4,2,5,2,3,4,4,8
2664,39,5,4,2,5,2,3,5,4,9
2665,38,4,4,2,5,2,3,5,4,9
2666,40,4,4,2,6,2,3,6,4,9
2667,40,4,4,2,6,2,3,6,4,9
2668,40,4,4,2,6,2,3,6,4,9
2669,39,4,4,2,6,2,3,6,4,8
2670,43,5,4,3,6,2,4,6,5,8
2671,42,5,3,3,6,2,4,6,5,8
2672,39,5,3,2,6,2,4,6,3,8
2673,40,6,3,2,6,2,4,7,3,7
2674,35,5,2,1,5,2,3,7,3,7
2675,37,5,2,1,6,2,4,7,3,7
2676,34,5,2,1,5,1,3,6,3,8
2677,38,6,2,1,4,2,4,8,3,8
2678,41,8,2,1,4,3,4,8,3,8
2679,42,6,2,2,5,3,3,9,3,9
2680,41,6,2,2,5,3,3,8,3,9
2681,46,9,2,3,5,3,3,9,3,9
2682,44,9,2,3,4,3,3,9,3,8
2683,43,9,2,3,4,3,3,8,3,8
2684,42,9,2,3,4,3,3,7,3,8
2685,43,9,3,3,4,3,3,7,3,8
2686,49,9,3,3,5,3,4,8,3,11
2687,50,9,3,3,5,3,4,8,4,11
2688,51,9,4,3,5,3,4,8,4,11
2689,49,7,4,3,5,3,4,9,3,11
2690,52,8,4,3,6,3,4,9,3,12
2691,52,9,4,3,6,3,4,9,3,11
2692,53,10,4,3,6,3,4,9,3,11
2693,52,13,4,2,7,2,3,10,3,8
2694,51,12,4,2,7,2,4,9,3,8
2695,49,14,4,2,6,1,4,9,2,7
2696,51,15,5,2,6,2,4,8,2,7
2697,51,15,5,2,6,2,4,9,2,6
2698,54,15,5,2,6,2,4,9,3,8
2699,55,15,5,2,6,2,4,10,3,8
2700,54,14,5,2,7,2,4,10,3,7
2701,56,13,5,2,8,2,4,10,4,8
2702,57,14,5,2,9,2,4,9,4,8
2703,59,14,5,2,9,2,4,11,4,8
2704,62,15,5,2,9,3,4,11,4,9
2705,62,15,5,2,10,3,4,10,4,9
2706,58,14,5,2,8,4,4,10,3,8
2707,65,16,5,2,11,4,5,10,4,8
2708,65,17,5,2,11,4,5,8,4,9
2709,63,16,5,2,11,4,5,8,4,8
2710,58,15,5,2,9,4,4,7,4,8
2711,58,14,5,2,8,4,4,8,4,9
2712,60,16,5,1,8,3,4,10,4,9
2713,40,6,2,1,8,3,3,4,4,9
2714,35,5,2,1,5,3,2,4,4,9
2715,35,3,3,1,5,3,2,4,5,9
2716,38,3,3,1,7,3,3,4,5,9
2717,33,3,3,1,3,3,2,4,5,9
2718,40,3,4,1,5,3,3,6,5,10
2719,43,5,4,2,5,3,3,6,5,10
2720,37,4,4,2,5,2,3,4,5,8
2721,40,4,4,3,5,2,3,5,5,9
2722,42,4,4,3,6,2,3,6,5,9
2723,42,4,4,2,6,2,4,6,5,9
2724,41,4,4,2,6,2,4,6,5,8
2725,41,4,4,2,6,2,4,6,5,8
2726,42,5,4,2,6,2,4,6,5,8
2727,42,5,3,2,6,2,4,7,5,8
2728,36,4,2,2,5,2,3,7,3,8
2729,39,4,2,1,6,3,4,8,3,8
2730,37,5,2,1,5,3,2,8,3,8
2731,37,5,2,1,5,3,2,8,3,8
2732,39,5,2,1,6,3,3,8,3,8
2733,38,5,2,1,6,2,3,8,3,8
2734,41,5,2,1,6,3,3,9,3,9
2735,42,6,2,1,6,3,3,9,3,9
2736,44,7,2,2,5,3,3,10,3,9
2737,44,7,2,2,5,3,3,10,3,9
2738,43,8,2,2,4,3,3,9,3,9
2739,42,9,2,2,3,3,3,9,3,8
2740,42,9,2,2,3,3,3,9,3,8
2741,43,9,2,2,4,3,3,9,3,8
2742,49,9,2,2,6,3,4,9,3,11
2743,50,9,3,3,6,3,4,8,3,11
2744,51,10,3,3,6,3,4,8,4,10
2745,53,10,3,3,7,3,4,8,4,11
2746,54,9,4,3,7,3,4,9,4,11
2747,57,9,4,3,9,3,4,9,4,12
2748,55,9,4,3,8,3,4,9,4,11
2749,55,11,4,3,6,3,4,10,4,10
2750,51,10,4,2,8,2,4,10,3,8
2751,49,12,4,2,6,1,4,10,2,8
2752,49,14,4,2,6,1,4,9,2,7
2753,52,15,5,2,6,2,4,9,2,7
2754,53,15,5,2,6,2,4,10,2,7
2755,53,15,5,2,6,2,4,9,3,7
2756,52,14,5,2,6,2,4,9,3,7
2757,55,12,5,2,8,2,4,10,4,8
2758,55,13,5,2,8,2,4,10,4,7
2759,57,14,5,2,9,2,4,9,4,8
2760,59,14,5,2,9,2,4,11,4,8
2761,60,15,5,2,9,2,4,10,4,9
2762,60,13,5,2,10,3,4,10,4,9
2763,64,16,5,2,11,4,4,9,4,9
2764,67,17,5,2,11,4,5,10,4,9
2765,64,17,5,2,11,4,5,8,4,8
2766,64,17,5,2,11,4,5,8,4,8
2767,62,16,5,2,10,4,5,7,4,9
2768,61,15,5,2,9,3,4,10,4,9
2769,58,15,5,2,8,3,4,8,4,9
2770,39,6,2,1,6,3,4,4,4,9
2771,37,6,2,1,5,3,3,4,4,9
2772,38,5,3,1,7,3,3,3,4,9
2773,37,5,3,1,6,3,2,3,5,9
2774,38,5,3,1,6,3,2,4,5,9
2775,34,3,3,1,5,3,1,4,5,9
2776,35,3,3,2,3,3,2,5,5,9
2777,39,3,4,2,4,3,3,6,5,9
2778,47,5,4,2,5,3,3,8,5,12
2779,38,4,4,2,5,2,3,4,5,9
2780,38,4,4,1,6,2,4,4,5,8
2781,41,4,4,2,6,2,4,6,5,8
2782,41,4,4,2,6,2,4,6,5,8
2783,43,5,3,2,6,3,4,8,4,8
2784,40,4,3,1,6,3,4,8,3,8
2785,39,4,2,1,6,3,4,8,3,8
2786,35,4,1,1,4,3,3,8,3,8
2787,37,4,1,1,5,3,3,9,3,8
2788,38,5,2,1,5,3,2,9,3,8
2789,39,5,2,1,5,3,3,9,3,8
2790,41,6,2,1,5,3,3,10,3,8
2791,41,6,2,1,5,3,3,10,3,8
2792,40,5,2,1,5,3,2,10,3,9
2793,41,5,2,1,5,3,2,11,3,9
2794,42,7,2,1,5,2,2,11,3,9
2795,42,7,2,1,5,2,2,11,3,9
2796,42,7,2,1,5,2,2,11,3,9
2797,39,7,2,2,4,2,2,9,3,8
2798,38,7,2,2,3,2,2,9,3,8
2799,38,7,2,2,3,2,2,9,3,8
2800,46,7,2,2,5,2,4,10,3,11
2801,44,7,2,2,6,2,4,8,3,10
2802,44,7,2,2,6,2,4,8,3,10
2803,47,7,2,3,7,2,4,8,3,11
2804,56,9,4,3,7,3,4,10,5,11
2805,59,9,4,3,9,3,4,10,5,12
2806,57,9,4,3,9,3,4,10,4,11
2807,57,11,4,3,8,3,4,9,4,11
2808,53,11,4,2,9,2,5,10,3,7
2809,50,11,4,2,7,1,4,10,3,8
2810,48,13,4,2,6,1,4,9,2,7
2811,51,15,4,2,6,2,4,9,2,7
2812,55,15,5,2,7,2,4,11,3,6
2813,55,15,5,2,7,2,4,10,3,7
2814,50,13,5,2,6,2,4,9,3,6
2815,57,13,5,2,8,2,4,11,4,8
2816,55,12,5,2,8,2,4,10,4,8
2817,54,11,5,2,9,2,4,9,4,8
2818,57,14,5,2,9,2,4,9,4,8
2819,58,14,5,2,9,2,5,9,4,8
2820,62,17,5,2,9,2,5,9,4,9
2821,67,18,5,2,11,2,5,11,4,9
2822,67,17,5,2,11,4,6,10,4,8
2823,64,16,5,2,11,4,6,8,4,8
2824,64,16,5,2,11,3,6,8,4,9
2825,65,16,5,2,10,3,6,10,4,9
2826,64,16,5,2,10,3,6,9,4,9
2827,59,17,5,2,7,3,4,8,4,9
2828,51,14,5,1,6,3,4,8,4,6
2829,41,8,2,1,7,3,3,4,4,9
2830,39,8,1,1,5,3,4,4,4,9
2831,36,5,1,1,6,3,4,3,4,9
2832,39,5,2,1,7,3,4,4,4,9
2833,36,5,2,1,6,3,2,3,5,9
2834,37,5,3,1,6,3,2,3,5,9
2835,37,4,3,2,5,3,1,5,5,9
2836,35,3,3,2,3,3,1,6,5,9
2837,37,3,3,2,3,3,3,6,5,9
2838,49,5,4,2,5,3,4,10,5,11
2839,42,4,4,1,6,3,4,7,5,8
2840,44,4,4,1,6,3,4,9,5,8
2841,43,4,4,1,6,3,4,8,5,8
2842,40,3,4,1,5,3,4,9,3,8
2843,39,4,2,1,5,3,4,9,3,8
2844,39,4,2,1,5,3,4,9,3,8
2845,36,4,1,1,5,3,2,9,3,8
2846,36,4,1,1,5,3,2,9,3,8
2847,37,5,1,1,5,3,2,9,3,8
2848,37,6,1,1,5,3,2,8,3,8
2849,39,6,2,1,5,3,2,9,3,8
2850,40,6,2,1,5,3,2,10,3,8
2851,39,6,2,1,5,2,2,10,3,8
2852,37,6,2,1,4,2,2,9,3,8
2853,40,6,2,1,5,2,2,10,3,9
2854,41,6,2,1,5,2,2,11,3,9
2855,39,6,2,1,5,2,2,9,3,9
2856,39,6,2,1,5,2,2,9,3,9
2857,38,6,2,1,5,2,2,8,3,9
2858,39,6,2,2,5,2,2,9,3,8
2859,37,7,2,2,3,2,2,8,3,8
2860,44,6,2,2,6,2,3,9,3,11
2861,45,7,2,2,7,2,3,9,3,10
2862,45,7,2,2,7,2,4,8,3,10
2863,47,7,2,2,7,2,4,8,4,11
2864,53,8,3,2,8,2,4,10,5,11
2865,59,8,4,3,10,3,4,10,5,12
2866,54,10,4,3,9,3,5,8,3,9
2867,66,13,4,2,11,3,6,11,5,11
2868,58,12,4,2,9,3,5,12,3,8
2869,49,10,4,2,7,1,4,10,3,8
2870,48,12,4,2,6,1,4,9,2,8
2871,53,16,4,2,6,2,5,9,2,7
2872,54,15,4,2,7,2,5,9,3,7
2873,54,14,5,2,7,2,5,9,3,7
2874,55,13,5,2,7,2,5,11,3,7
2875,57,12,5,2,8,2,5,11,4,8
2876,56,13,5,1,8,2,5,10,4,8
2877,53,11,5,1,8,2,4,10,4,8
2878,57,13,5,2,9,2,5,10,4,7
2879,62,16,5,2,9,2,5,10,4,9
2880,62,18,5,2,9,2,5,9,4,8
2881,67,18,5,2,11,2,5,11,4,9
2882,67,17,5,2,11,2,6,11,4,9
2883,66,15,5,2,11,3,6,11,4,9
2884,67,17,5,2,11,3,6,10,4,9
2885,62,14,5,2,10,3,6,9,4,9
2886,62,15,5,2,9,3,6,9,4,9
2887,58,15,5,1,7,3,6,10,4,7
2888,53,14,5,1,7,3,4,8,4,7
2889,39,8,1,1,7,3,3,4,3,9
2890,39,8,1,1,6,3,4,4,3,9
2891,38,7,1,1,6,2,4,4,4,9
2892,36,5,1,1,6,2,4,4,4,9
2893,37,5,2,1,6,3,3,4,4,9
2894,38,5,2,1,6,3,2,5,5,9
2895,38,5,2,1,6,3,2,5,5,9
2896,36,4,2,2,4,3,1,6,5,9
2897,37,5,3,2,4,3,1,6,5,8
2898,38,5,3,2,4,3,2,6,5,8
2899,49,5,3,2,6,3,4,10,5,11
2900,42,4,3,1,5,3,4,10,4,8
2901,40,4,3,1,4,3,4,9,4,8
2902,38,3,3,1,4,3,3,9,4,8
2903,37,4,2,1,4,3,3,9,3,8
2904,38,4,2,1,5,3,3,9,3,8
2905,38,4,2,1,5,3,3,9,3,8
2906,35,4,1,1,4,3,2,9,3,8
2907,35,4,1,1,4,3,2,9,3,8
2908,36,5,1,1,4,3,3,8,3,8
2909,37,6,1,1,4,3,3,8,3,8
2910,39,6,2,1,4,3,3,9,3,8
2911,37,6,2,1,4,2,2,9,3,8
2912,37,6,2,1,4,2,2,9,3,8
2913,37,6,2,1,4,2,2,9,3,8
2914,38,6,2,1,4,2,2,9,3,9
2915,38,6,2,1,4,2,2,9,3,9
2916,38,6,2,1,4,2,2,9,3,9
2917,38,6,2,1,4,2,2,9,3,9
2918,38,6,2,1,4,2,2,9,3,9
2919,38,6,2,2,4,2,2,9,3,8
2920,38,6,2,2,4,2,3,8,3,8
2921,45,5,2,2,7,2,3,9,4,11
2922,45,7,2,2,6,2,3,8,5,10
2923,43,7,2,2,6,2,3,7,4,10
2924,47,6,3,2,7,2,4,7,5,11
2925,51,8,3,2,7,2,4,8,6,11
2926,57,7,4,3,10,3,4,9,5,12
2927,60,8,4,3,10,3,6,10,5,11
2928,56,10,4,2,10,3,6,9,3,9
2929,56,10,4,2,9,3,6,11,2,9
2930,54,11,4,2,8,2,5,11,2,9
2931,50,12,4,2,6,1,5,9,2,9
2932,55,16,4,2,6,2,5,10,2,8
2933,54,15,4,2,7,2,5,9,3,7
2934,52,13,4,2,7,2,5,9,3,7
2935,52,10,5,2,7,2,6,10,3,7
2936,53,11,5,1,8,2,6,9,3,8
2937,53,11,5,1,8,2,6,8,4,8
2938,57,13,5,2,8,2,6,9,4,8
2939,59,13,5,2,9,2,6,10,4,8
2940,65,18,5,2,9,2,6,10,4,9
2941,60,17,5,2,9,2,5,8,4,8
2942,66,18,5,2,11,2,5,11,4,8
2943,64,16,5,2,11,2,5,11,4,8
2944,65,15,5,2,11,2,6,11,4,9
2945,64,15,5,2,10,3,6,10,4,9
2946,64,15,5,2,10,3,6,10,4,9
2947,62,16,5,2,9,3,6,8,4,9
2948,57,15,5,2,7,3,5,8,4,8
2949,52,15,5,2,5,3,4,7,4,7
2950,54,15,5,1,6,3,4,9,4,7
2951,37,7,1,1,8,3,2,4,3,8
2952,40,8,1,1,8,3,4,4,3,8
2953,37,7,1,1,6,2,4,5,3,8
2954,33,5,1,1,6,2,3,4,3,8
2955,35,5,1,1,7,2,3,4,4,8
2956,36,5,2,1,7,2,3,4,4,8
2957,38,5,2,1,7,3,2,5,5,8
2958,38,6,2,1,6,3,2,5,5,8
2959,35,5,2,2,4,3,1,5,5,8
2960,38,6,3,2,4,3,1,6,5,8
2961,38,6,3,2,4,3,1,6,5,8
2962,47,5,3,2,6,3,4,9,4,11
2963,38,3,3,1,4,3,3,9,4,8
2964,38,3,3,1,4,3,3,9,4,8
2965,38,4,2,1,4,3,3,9,4,8
2966,37,4,2,1,3,3,3,9,4,8
2967,35,4,1,1,4,3,2,9,3,8
2968,36,4,1,1,4,3,3,9,3,8
2969,36,4,1,1,4,3,3,9,3,8
2970,35,4,1,1,4,3,3,8,3,8
2971,36,5,1,1,4,3,3,8,3,8
2972,36,6,1,1,4,2,3,8,3,8
2973,37,6,1,1,4,2,3,9,3,8
2974,37,6,2,1,4,2,2,9,3,8
2975,37,6,2,1,4,2,2,9,3,8
2976,37,6,2,1,4,2,2,9,3,8
2977,37,6,2,1,4,2,2,9,3,8
2978,38,6,2,1,4,2,2,9,3,9
2979,38,6,2,1,4,2,2,9,3,9
2980,38,6,2,1,4,2,2,9,3,9
2981,38,6,2,1,4,2,2,9,3,9
2982,37,6,2,2,4,2,2,8,3,8
2983,37,6,2,2,3,2,3,7,3,9
2984,42,4,2,2,6,2,3,8,5,10
2985,44,6,2,2,6,2,3,8,5,10
2986,44,6,2,2,6,2,3,7,5,11
2987,46,7,2,2,6,2,4,7,5,11
2988,51,7,3,2,7,2,4,9,6,11
2989,54,7,4,2,8,3,4,9,5,12
2990,63,11,4,3,10,3,6,10,5,11
2991,64,11,4,2,11,3,6,11,5,11
2992,57,9,4,2,9,3,7,11,3,9
2993,50,11,4,2,8,1,6,9,2,7
2994,50,12,4,2,6,1,6,8,2,9
2995,51,15,4,2,6,1,6,8,2,7
2996,55,15,4,2,7,2,6,9,3,7
2997,53,13,4,2,7,2,6,9,3,7
2998,49,10,5,1,7,2,6,8,3,7
2999,49,10,5,1,7,2,6,9,3,6
3000,50,11,5,0,8,2,6,7,3,8
3001,57,12,5,2,8,2,6,10,4,8
3002,61,16,5,2,8,2,6,11,4,7
3003,65,17,5,2,9,2,6,12,4,8
3004,66,18,5,2,9,2,6,11,4,9
3005,64,18,5,2,9,2,6,10,4,8
3006,61,15,5,2,10,2,6,9,4,8
3007,61,14,5,2,10,2,6,10,4,8
3008,61,14,5,2,9,3,6,10,4,8
3009,54,12,5,2,9,3,5,9,4,5
3010,58,15,5,2,8,3,5,9,4,7
3011,57,16,5,2,7,3,5,7,4,8
3012,50,14,5,2,5,3,5,6,4,6
3013,47,13,5,1,6,3,4,6,4,5
3014,38,7,1,1,8,3,2,5,3,8
3015,39,7,1,1,8,3,3,5,3,8
3016,36,6,1,1,7,3,3,4,3,8
3017,34,5,1,1,7,2,3,4,3,8
3018,33,5,1,1,6,2,3,4,3,8
3019,33,5,1,1,6,2,3,4,3,8
3020,34,5,2,1,5,2,3,5,3,8
3021,37,5,2,1,6,3,2,5,5,8
3022,38,5,2,1,7,3,2,5,5,8
3023,35,6,2,1,4,3,1,5,5,8
3024,35,6,2,1,4,3,1,6,4,8
3025,38,6,2,1,5,3,2,6,4,9
3026,39,5,2,1,6,3,2,7,4,9
3027,42,3,2,1,6,3,4,8,4,11
3028,36,4,2,1,3,3,3,8,4,8
3029,37,4,2,1,3,3,3,9,4,8
3030,36,4,2,1,3,3,3,9,3,8
3031,33,4,1,1,4,2,2,8,3,8
3032,34,4,1,1,4,2,2,9,3,8
3033,34,4,1,1,4,2,3,8,3,8
3034,34,4,1,1,4,2,3,8,3,8
3035,35,5,1,1,4,2,3,8,3,8
3036,36,6,1,1,4,2,3,8,3,8
3037,36,6,1,1,4,2,2,9,3,8
3038,36,6,1,1,4,2,2,9,3,8
3039,37,6,2,1,4,2,2,9,3,8
3040,37,6,2,1,4,2,2,9,3,8
3041,37,6,2,1,4,2,2,9,3,8
3042,38,6,2,1,4,2,2,9,3,9
3043,38,6,2,1,4,2,2,9,3,9
3044,38,6,2,1,4,2,2,9,3,9
3045,35,5,2,1,4,2,2,8,3,8
3046,38,6,2,2,4,2,2,8,3,9
3047,36,6,2,2,3,2,3,7,3,8
3048,46,7,2,2,6,2,3,8,5,11
3049,43,6,2,2,6,2,3,7,5,10
3050,45,7,2,2,6,2,3,7,5,11
3051,46,7,3,2,6,2,3,7,5,11
3052,50,7,3,2,6,2,4,9,6,11
3053,56,7,4,1,8,3,5,10,6,12
3054,63,10,4,3,9,3,6,10,6,12
